2025 Federal Election House of Representatives Two Party Preferred By Polling Place [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:00 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Australian Labor Party Votes,Australian Labor Party Percentage,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,TotalVotes,Swing
WA,312,Durack,8064,Moora,161,19.14,680,80.86,841,-4.47
WA,312,Durack,7864,Morawa,81,32.14,171,67.86,252,0.28
WA,312,Durack,7866,Mount Magnet,46,29.49,110,70.51,156,-8.78
WA,312,Durack,8066,Mount Tarcoola,429,44.59,533,55.41,962,-0.92
WA,312,Durack,109517,Muchea,264,36.87,452,63.13,716,-7.48
WA,312,Durack,8068,Mukinbudin,29,12.45,204,87.55,233,-10.46
WA,312,Durack,7867,Mullewa,47,29.01,115,70.99,162,-11.55
WA,312,Durack,7869,Nabawa,38,19.39,158,80.61,196,-3.47
WA,312,Durack,8076,New Norcia,21,16.03,110,83.97,131,-4.42
WA,312,Durack,11900,Newman,436,44.99,533,55.01,969,-10.23
WA,312,Durack,34351,Nickol,736,48.26,789,51.74,1525,-2.85
WA,312,Durack,7873,Northampton,159,26.15,449,73.85,608,-2.37
WA,312,Durack,7876,Onslow,123,46.95,139,53.05,262,-5.59
WA,312,Durack,119891,Other Mobile Team 1,63,53.85,54,46.15,117,15.24
WA,312,Durack,7877,Pannawonica,44,36.36,77,63.64,121,-18.04
WA,312,Durack,7878,Paraburdoo,154,56.62,118,43.38,272,-2.35
WA,312,Durack,8084,Perenjori,31,19.75,126,80.25,157,4.05
WA,312,Durack,7879,Port Hedland,277,40.8,402,59.2,679,-14.23
WA,312,Durack,8095,Rangeway,468,49.79,472,50.21,940,-1.74
WA,312,Durack,47090,Remote Mobile Team 1,174,66.67,87,33.33,261,2.03
WA,312,Durack,109576,Remote Mobile Team 10,24,42.11,33,57.89,57,-22.04
WA,312,Durack,109577,Remote Mobile Team 11,73,24.83,221,75.17,294,-39.69
WA,312,Durack,109580,Remote Mobile Team 12,131,75.72,42,24.28,173,11.05
WA,312,Durack,123893,Remote Mobile Team 13,30,36.59,52,63.41,82,36.59
WA,312,Durack,47091,Remote Mobile Team 2,98,54.14,83,45.86,181,-10.66
WA,312,Durack,47092,Remote Mobile Team 3,113,54.59,94,45.41,207,-10.03
WA,312,Durack,47093,Remote Mobile Team 4,27,50.94,26,49.06,53,-13.77
WA,312,Durack,47801,Remote Mobile Team 5,26,23.21,86,76.79,112,-41.5
WA,312,Durack,65750,Remote Mobile Team 6,230,74.19,80,25.81,310,9.72
WA,312,Durack,108403,Remote Mobile Team 7,68,49.64,69,50.36,137,-15.07
WA,312,Durack,108961,Remote Mobile Team 8,28,52.83,25,47.17,53,-11.61
WA,312,Durack,108963,Remote Mobile Team 9,127,48.29,136,51.71,263,-16.23
WA,312,Durack,109157,Roebourne,95,60.13,63,39.87,158,8.23
WA,312,Durack,7961,Seabird,49,41.18,70,58.82,119,-1.1
WA,312,Durack,7886,South Hedland,384,59.35,263,40.65,647,-2.16
WA,312,Durack,7887,South Hedland East,449,54.62,373,45.38,822,-3.8
WA,312,Durack,38316,South Hedland PPVC,1023,49.35,1050,50.65,2073,-5.28
WA,312,Durack,109170,Special Hospital Team 2,4,16,21,84,25,-22.46
WA,312,Durack,109177,Special Hospital Team 3,4,44.44,5,55.56,9,5.31
WA,312,Durack,109178,Special Hospital Team 4,35,29.66,83,70.34,118,-8.62
WA,312,Durack,109179,Special Hospital Team 5,2,66.67,1,33.33,3,28.21
WA,312,Durack,8100,Tammin,36,28.13,92,71.88,128,-1.87
WA,312,Durack,8101,Three Springs,68,29.44,163,70.56,231,-5.18
WA,312,Durack,7891,Tom Price,350,47.43,388,52.57,738,-9.54
WA,312,Durack,8104,Trayning,26,23.01,87,76.99,113,-8.77
WA,312,Durack,8106,Waggrakine,441,36.93,753,63.07,1194,-6.62
WA,312,Durack,8108,Walkaway,56,20.14,222,79.86,278,-11.38
WA,312,Durack,82993,Wandina,364,40.09,544,59.91,908,-9.59
WA,312,Durack,7895,Westonia,23,29.49,55,70.51,78,0.78
WA,312,Durack,7896,Wickham,285,44.6,354,55.4,639,-8.24
WA,312,Durack,8114,Wongan Hills,96,18.11,434,81.89,530,-8.61
WA,312,Durack,8115,Wonthella,544,41.94,753,58.06,1297,-1.16
WA,312,Durack,108689,Woodridge,201,37.15,340,62.85,541,-6.57
WA,312,Durack,8120,Wyalkatchem,39,21.67,141,78.33,180,-12.04
WA,312,Durack,7899,Wyndham,126,72.41,48,27.59,174,12.01
WA,239,Forrest,7644,Acton Park,45,17.05,219,82.95,264,-3.56
WA,239,Forrest,7650,Augusta,326,42.67,438,57.33,764,1.85
WA,239,Forrest,7651,Australind,206,40.47,303,59.53,509,-4.32
WA,239,Forrest,83257,Australind Central,370,48.56,392,51.44,762,4.86
WA,239,Forrest,34112,Australind East,298,48.3,319,51.7,617,-6.98
WA,239,Forrest,32576,Australind North,385,44.66,477,55.34,862,2.74
WA,239,Forrest,97693,Australind PPVC,3883,45.87,4583,54.13,8466,0.61
WA,239,Forrest,65823,Australind South,515,45.78,610,54.22,1125,-5.01
WA,239,Forrest,7475,Binningup,223,40.99,321,59.01,544,-6.79
WA,239,Forrest,7655,Boyanup,248,38.99,388,61.01,636,0.48
WA,239,Forrest,7476,Brunswick,244,41.01,351,58.99,595,-1.04
WA,239,Forrest,7660,Bunbury,545,51.08,522,48.92,1067,2.27
WA,239,Forrest,7728,Bunbury Central,445,52.05,410,47.95,855,0.05
WA,239,Forrest,7662,Bunbury East,529,52.95,470,47.05,999,1.45
WA,239,Forrest,46632,Bunbury FORREST PPVC,8011,48.16,8622,51.84,16633,2.02
WA,239,Forrest,7677,Bunbury South,708,57.42,525,42.58,1233,5.51
WA,239,Forrest,7665,Burekup,171,36.15,302,63.85,473,0.23
WA,239,Forrest,7666,Busselton,265,49.17,274,50.83,539,6.17
WA,239,Forrest,32928,Busselton East,449,49.39,460,50.61,909,4.22
WA,239,Forrest,32817,Busselton PPVC,5155,41.55,7253,58.45,12408,0.94
WA,239,Forrest,34114,Busselton South,644,44.44,805,55.56,1449,0.46
WA,239,Forrest,7667,Busselton West,503,44.87,618,55.13,1121,-1.54
WA,239,Forrest,7668,Capel,522,38.64,829,61.36,1351,-6.84
WA,239,Forrest,8852,Carbunup River,89,35.6,161,64.4,250,0.62
WA,239,Forrest,7669,Carey Park,749,62.78,444,37.22,1193,3.91
WA,239,Forrest,7670,Carey Park South,378,56.67,289,43.33,667,4.36
WA,239,Forrest,11899,Clifton Park,247,51.67,231,48.33,478,-0.09
WA,239,Forrest,7678,Cowaramup,515,55.74,409,44.26,924,1.83
WA,239,Forrest,34343,Dalyellup,962,49.84,968,50.16,1930,2.28
WA,239,Forrest,83255,Dalyellup South,608,49.35,624,50.65,1232,1.69
WA,239,Forrest,7679,Dardanup,254,33.47,505,66.53,759,-0.03
WA,239,Forrest,7684,Dunsborough,790,46.64,904,53.36,1694,3.29
WA,239,Forrest,83252,Dunsborough South,347,56.98,262,43.02,609,13.1
WA,239,Forrest,109126,Eagle Bay PPVC,628,44.44,785,55.56,1413,3.83
WA,239,Forrest,7685,Eaton,405,52.39,368,47.61,773,6.79
WA,239,Forrest,34115,Eaton East,590,51.35,559,48.65,1149,1.53
WA,239,Forrest,83258,Eaton North,323,52.78,289,47.22,612,1.9
WA,239,Forrest,65526,EAV Forrest PPVC,5,100,0,0,5,55.56
WA,239,Forrest,7690,Ferguson,58,32.4,121,67.6,179,2.46
WA,239,Forrest,7721,Glen Iris,406,51.59,381,48.41,787,-0.73
WA,239,Forrest,7487,Harvey,627,40.48,922,59.52,1549,-1.34
WA,239,Forrest,7695,Karridale,92,33.09,186,66.91,278,-9.13
WA,239,Forrest,32577,Leschenault,128,43.69,165,56.31,293,3.77
WA,239,Forrest,7709,Margaret River,665,61.23,421,38.77,1086,-0.72
WA,239,Forrest,32819,Margaret River PPVC,3092,59.75,2083,40.25,5175,0.89
WA,239,Forrest,108340,Margaret River South,221,57.4,164,42.6,385,0.63
WA,239,Forrest,119896,Other Mobile Team 1,56,68.29,26,31.71,82,28.17
WA,239,Forrest,7724,Rosa Brook,107,47.98,116,52.02,223,2.2
WA,239,Forrest,108455,Special Hospital Team 1,166,51.55,156,48.45,322,13.39
WA,239,Forrest,108781,Special Hospital Team 2,97,50.52,95,49.48,192,12.42
WA,239,Forrest,7732,Vasse,754,46.31,874,53.69,1628,2.46
WA,239,Forrest,7738,Witchcliffe,295,57.84,215,42.16,510,2.84
WA,239,Forrest,7739,Withers,545,58.23,391,41.77,936,-2.01
WA,239,Forrest,7740,Wollaston,308,50.91,297,49.09,605,4.39
WA,239,Forrest,7742,Yallingup,291,51.87,270,48.13,561,6.42
WA,239,Forrest,83730,Yalyalup,359,41.5,506,58.5,865,-3.75
WA,239,Forrest,95841,Yarloop,148,39.78,224,60.22,372,-9.77
WA,240,Fremantle,107915,Applecross FREMANTLE PPVC,250,62.5,150,37.5,400,0.18
WA,240,Fremantle,32965,Atwell,1229,66.98,606,33.02,1835,3.92
WA,240,Fremantle,83202,Atwell Central,211,71.53,84,28.47,295,5.49
WA,240,Fremantle,38501,Atwell South,794,66.39,402,33.61,1196,5.63
WA,240,Fremantle,82869,Aubin Grove,1127,64.55,619,35.45,1746,0.89
WA,240,Fremantle,7756,Beaconsfield,751,76.17,235,23.83,986,3.04
WA,240,Fremantle,7768,Beaconsfield South,1108,76.2,346,23.8,1454,2.09
WA,240,Fremantle,33059,Beeliar,939,68.89,424,31.11,1363,4.75
WA,240,Fremantle,36770,Beeliar West,1091,68.19,509,31.81,1600,2.39
WA,240,Fremantle,7757,Bibra Lake,877,68.41,405,31.59,1282,2.55
WA,240,Fremantle,97766,Bibra Lake PPVC,8098,68.23,3770,31.77,11868,1.1
WA,240,Fremantle,109489,Cockburn Central FREMANTLE PPVC,9032,65.71,4713,34.29,13745,1.68
WA,240,Fremantle,7760,Coogee,910,62.67,542,37.33,1452,1.54
WA,240,Fremantle,7761,Coolbellup,1087,77.09,323,22.91,1410,1.68
WA,240,Fremantle,7781,East Fremantle North,755,60.45,494,39.55,1249,5.94
WA,240,Fremantle,65593,EAV Fremantle PPVC,11,64.71,6,35.29,17,-8.62
WA,240,Fremantle,7763,Fremantle East,1033,75.9,328,24.1,1361,2.72
WA,240,Fremantle,47786,Fremantle FREMANTLE PPVC,7733,72.14,2987,27.86,10720,-0.32
WA,240,Fremantle,7784,Fremantle South,1182,79.6,303,20.4,1485,2.46
WA,240,Fremantle,7767,Hamilton Hill East,878,77.49,255,22.51,1133,0.9
WA,240,Fremantle,7788,Hamilton Hill South,1095,74.49,375,25.51,1470,5.59
WA,240,Fremantle,82867,Hammond Park,1076,71.35,432,28.65,1508,5.98
WA,240,Fremantle,119894,Hammond Park Central,489,74.89,164,25.11,653,9.74
WA,240,Fremantle,7770,Hilton,1274,83.27,256,16.73,1530,1.63
WA,240,Fremantle,7773,Kardinya West,384,68.57,176,31.43,560,2.59
WA,240,Fremantle,82971,Lake Coogee,810,66.01,417,33.99,1227,4.18
WA,240,Fremantle,109506,Melville FREMANTLE PPVC,2070,61.08,1319,38.92,3389,-1.49
WA,240,Fremantle,7778,North Fremantle,740,64.97,399,35.03,1139,5.7
WA,240,Fremantle,98175,Other Mobile Team 1,17,94.44,1,5.56,18,26.02
WA,240,Fremantle,116953,Palmyra North (Fremantle),269,70.23,114,29.77,383,6.68
WA,240,Fremantle,99647,Perth FREMANTLE PPVC,730,70.6,304,29.4,1034,4.41
WA,240,Fremantle,7783,Samson,785,72.15,303,27.85,1088,4.56
WA,240,Fremantle,7785,South Lake,688,71.37,276,28.63,964,4.7
WA,240,Fremantle,109516,South Lake East,669,65.52,352,34.48,1021,-1.15
WA,240,Fremantle,7786,Spearwood,926,71.4,371,28.6,1297,4.39
WA,240,Fremantle,7787,Spearwood South,719,75.6,232,24.4,951,9.7
WA,240,Fremantle,108432,Special Hospital Team 1,114,62.3,69,37.7,183,-2.64
WA,240,Fremantle,109045,Special Hospital Team 2,134,74.86,45,25.14,179,9.54
WA,240,Fremantle,47791,Success,832,68.48,383,31.52,1215,2.59
WA,240,Fremantle,7771,Success North,1157,71.95,451,28.05,1608,5.13
WA,240,Fremantle,108751,Treeby,1023,68.47,471,31.53,1494,5.19
WA,240,Fremantle,7790,White Gum Valley,1154,81.73,258,18.27,1412,1.44
WA,240,Fremantle,7793,Yangebup,1029,71.71,406,28.29,1435,2.11
WA,240,Fremantle,98174,Yangebup South,209,64.31,116,35.69,325,-1.62
WA,305,Hasluck,47772,Aveley,839,60.58,546,39.42,1385,5.81
WA,305,Hasluck,82964,Aveley East,1384,68.79,628,31.21,2012,7.35
WA,305,Hasluck,8128,Bassendean,1005,73.41,364,26.59,1369,5.27
WA,305,Hasluck,8129,Bassendean East,1204,70.41,506,29.59,1710,3.37
WA,305,Hasluck,8127,Bassendean South,661,72.48,251,27.52,912,1.52
WA,305,Hasluck,109507,Bedford HASLUCK PPVC,399,70,171,30,570,8.5
WA,305,Hasluck,8855,Beechboro,735,73.94,259,26.06,994,2.45
WA,305,Hasluck,82857,Beechboro East,756,72.48,287,27.52,1043,5.32
WA,305,Hasluck,11910,Beechboro West,356,73.55,128,26.45,484,7.65
WA,305,Hasluck,109503,Bennett Springs (Hasluck),659,73.63,236,26.37,895,11.65
WA,305,Hasluck,83307,Bennett Springs HASLUCK PPVC,9275,68.44,4277,31.56,13552,9.84
WA,305,Hasluck,7939,Brabham,1551,76.22,484,23.78,2035,9.42
WA,305,Hasluck,98168,Caversham,1214,71.33,488,28.67,1702,5.79
WA,305,Hasluck,108780,Dayton,843,79.83,213,20.17,1056,13.63
WA,305,Hasluck,65509,EAV Hasluck PPVC,11,100,0,0,11,25
WA,305,Hasluck,7931,Eden Hill,1118,74.53,382,25.47,1500,6.09
WA,305,Hasluck,32575,Ellenbrook,1026,68.67,468,31.33,1494,9.21
WA,305,Hasluck,65675,Ellenbrook Central,1243,66.54,625,33.46,1868,3.23
WA,305,Hasluck,82871,Ellenbrook East,955,63.88,540,36.12,1495,5.39
WA,305,Hasluck,46519,Ellenbrook North,1236,67.58,593,32.42,1829,1.88
WA,305,Hasluck,82876,Ellenbrook South,810,63.13,473,36.87,1283,3.46
WA,305,Hasluck,65676,Ellenbrook West,1056,63.31,612,36.69,1668,3.15
WA,305,Hasluck,8219,Guildford,997,66.56,501,33.44,1498,6.44
WA,305,Hasluck,8220,Hazelmere,290,63.88,164,36.12,454,7.46
WA,305,Hasluck,124124,Henley Brook,736,68.15,344,31.85,1080,5.6
WA,305,Hasluck,7940,Herne Hill,371,44.11,470,55.89,841,-4.03
WA,305,Hasluck,31956,Kiara,607,70.09,259,29.91,866,4.88
WA,305,Hasluck,7946,Lockridge,724,78.61,197,21.39,921,3.45
WA,305,Hasluck,108792,Malaga HASLUCK PPVC,1726,62.36,1042,37.64,2768,2.12
WA,305,Hasluck,7949,Midland,658,69.7,286,30.3,944,4.91
WA,305,Hasluck,58748,Midland HASLUCK PPVC,4819,60.28,3175,39.72,7994,4.3
WA,305,Hasluck,7950,Midland North,735,65.86,381,34.14,1116,2.47
WA,305,Hasluck,107090,Morley (Hasluck),235,65.83,122,34.17,357,3.68
WA,305,Hasluck,32518,Morley Central (Hasluck),494,70.77,204,29.23,698,7.11
WA,305,Hasluck,108763,Morley HASLUCK PPVC,3862,63.98,2174,36.02,6036,3.29
WA,305,Hasluck,116968,Morley North (Hasluck),269,64.82,146,35.18,415,14.15
WA,305,Hasluck,8140,Morley South,845,69.55,370,30.45,1215,4.3
WA,305,Hasluck,8157,Noranda,1046,67.53,503,32.47,1549,10.58
WA,305,Hasluck,8133,Noranda West,816,65.86,423,34.14,1239,10.95
WA,305,Hasluck,119886,Other Mobile Team 1,17,48.57,18,51.43,35,-6.08
WA,305,Hasluck,109508,Perth HASLUCK PPVC,722,73,267,27,989,13.43
WA,305,Hasluck,108425,Special Hospital Team 1,146,48.5,155,51.5,301,-7.16
WA,305,Hasluck,119885,Special Hospital Team 2,117,72.67,44,27.33,161,17.03
WA,305,Hasluck,7951,Upper Swan,526,47.43,583,52.57,1109,5.72
WA,305,Hasluck,82969,West Swan,725,70.53,303,29.47,1028,5.89
WA,242,Moore,7919,Beldon,847,64.85,459,35.15,1306,6.12
WA,242,Moore,117114,Burns Beach (Moore),280,53.95,239,46.05,519,11.86
WA,242,Moore,7565,Carine,862,52.92,767,47.08,1629,3.51
WA,242,Moore,11902,Connolly,485,53.77,417,46.23,902,3.98
WA,242,Moore,7928,Craigie,1099,64.88,595,35.12,1694,5.87
WA,242,Moore,32450,Currambine,588,62.42,354,37.58,942,11.65
WA,242,Moore,97734,Currambine MOORE PPVC,4622,53.21,4064,46.79,8686,4.72
WA,242,Moore,38452,Currambine West,165,58.72,116,41.28,281,13.29
WA,242,Moore,7566,Duncraig,766,54.56,638,45.44,1404,2.62
WA,242,Moore,7567,Duncraig East,594,50.9,573,49.1,1167,1.99
WA,242,Moore,97731,Duncraig MOORE PPVC,5017,49.09,5204,50.91,10221,0.81
WA,242,Moore,7568,Duncraig North,843,55.79,668,44.21,1511,4.47
WA,242,Moore,7569,Duncraig South,603,52.12,554,47.88,1157,3.46
WA,242,Moore,65418,EAV Moore PPVC,7,87.5,1,12.5,8,47.5
WA,242,Moore,7932,Edgewater,767,59.14,530,40.86,1297,2.58
WA,242,Moore,108346,Gwelup,818,48.52,868,51.48,1686,2.35
WA,242,Moore,7938,Heathridge,709,61.17,450,38.83,1159,1.98
WA,242,Moore,11594,Heathridge East,562,61.83,347,38.17,909,4.39
WA,242,Moore,7577,Hillarys,1009,49.68,1022,50.32,2031,4.01
WA,242,Moore,32453,Hillarys North,692,44.56,861,55.44,1553,2.63
WA,242,Moore,11903,Joondalup,732,60.45,479,39.55,1211,5.09
WA,242,Moore,38453,Joondalup Central,523,65.21,279,34.79,802,6.41
WA,242,Moore,65537,Joondalup MOORE PPVC,4928,54.45,4123,45.55,9051,2.01
WA,242,Moore,7942,Kallaroo,848,54.67,703,45.33,1551,6.26
WA,242,Moore,8187,Karrinyup,989,55.5,793,44.5,1782,11.1
WA,242,Moore,7578,Kingsley,1090,56.71,832,43.29,1922,6.33
WA,242,Moore,11912,Kingsley East,635,55.22,515,44.78,1150,3.94
WA,242,Moore,7579,Kingsley South,752,58.43,535,41.57,1287,7.65
WA,242,Moore,7581,Marmion,619,46.51,712,53.49,1331,1.7
WA,242,Moore,108754,Merriwa MOORE PPVC,59,45.04,72,54.96,131,-4.44
WA,242,Moore,7955,Mullaloo,807,53.44,703,46.56,1510,3.6
WA,242,Moore,7582,North Beach,832,49.29,856,50.71,1688,1.69
WA,242,Moore,7583,North Beach Central,189,40.82,274,59.18,463,-1.47
WA,242,Moore,7957,Ocean Reef,343,46.23,399,53.77,742,5.7
WA,242,Moore,31061,Ocean Reef North,595,53.75,512,46.25,1107,7.2
WA,242,Moore,89900,Ocean Reef South,290,59.67,196,40.33,486,9.61
WA,242,Moore,109571,Osborne Park MOORE PPVC,443,51.93,410,48.07,853,2.96
WA,242,Moore,7584,Padbury,880,65.43,465,34.57,1345,2.59
WA,242,Moore,7585,Padbury South,1044,60.42,684,39.58,1728,2.95
WA,242,Moore,99652,Perth MOORE PPVC,627,56.54,482,43.46,1109,5.61
WA,242,Moore,32376,Sorrento,575,48.4,613,51.6,1188,4.04
WA,242,Moore,32446,Sorrento Beach,436,43.04,577,56.96,1013,4.62
WA,242,Moore,108431,Special Hospital Team 1,74,43.02,98,56.98,172,-2.84
WA,242,Moore,119898,Special Hospital Team 2,85,68,40,32,125,22.14
WA,242,Moore,119901,Special Hospital Team 3,23,67.65,11,32.35,34,21.82
WA,242,Moore,109534,Wangara MOORE PPVC,1225,48.46,1303,51.54,2528,-0.93
WA,242,Moore,108757,Wanneroo MOORE PPVC,411,57.56,303,42.44,714,8.16
WA,242,Moore,97740,Warwick MOORE PPVC,2933,46.11,3428,53.89,6361,1.17
WA,242,Moore,7969,Woodvale,583,55.63,465,44.37,1048,7.98
WA,242,Moore,11632,Woodvale North,627,58.16,451,41.84,1078,10.18
WA,242,Moore,82938,Woodvale South,411,54.73,340,45.27,751,5.93
WA,243,O'Connor,7646,Albany,292,36.45,509,63.55,801,-15.58
WA,243,O'Connor,32815,Albany PPVC,5576,41.21,7954,58.79,13530,-5.64
WA,243,O'Connor,7649,Allanson,79,50.64,77,49.36,156,-20.79
WA,243,O'Connor,7652,Balingup,177,53.96,151,46.04,328,-0.84
WA,243,O'Connor,7653,Bayonet Head,396,42.13,544,57.87,940,-8.74
WA,243,O'Connor,7985,Boddington,184,32.97,374,67.03,558,-4.77
WA,243,O'Connor,7805,Boulder,508,45.93,598,54.07,1106,-7.61
WA,243,O'Connor,7656,Boyup Brook,145,20.98,546,79.02,691,-8.28
WA,243,O'Connor,7990,Bremer Bay,60,23.26,198,76.74,258,-6.34
WA,243,O'Connor,7657,Bridgetown,499,42.29,681,57.71,1180,-5.21
WA,243,O'Connor,7991,Brookton,73,20,292,80,365,-5.59
WA,243,O'Connor,7993,Bruce Rock,83,21.34,306,78.66,389,-0.56
WA,243,O'Connor,117181,Bunbury O'CONNOR PPVC,337,40.55,494,59.45,831,-5.62
WA,243,O'Connor,7811,Castletown,215,23.92,684,76.08,899,-11.74
WA,243,O'Connor,7671,Centennial Park,282,39.22,437,60.78,719,-3.71
WA,243,O'Connor,7673,Collie,434,51.36,411,48.64,845,-16.28
WA,243,O'Connor,7676,Collie North,172,51.34,163,48.66,335,-19.28
WA,243,O'Connor,34354,Collie PPVC,2144,56.24,1668,43.76,3812,-10.61
WA,243,O'Connor,7674,Collie South,52,56.52,40,43.48,92,-11.7
WA,243,O'Connor,7816,Coolgardie,113,42.8,151,57.2,264,-15.34
WA,243,O'Connor,8003,Corrigin,71,13.47,456,86.53,527,-7.32
WA,243,O'Connor,8004,Cranbrook,63,21.28,233,78.72,296,-10.01
WA,243,O'Connor,8005,Cuballing,69,24.21,216,75.79,285,-11.25
WA,243,O'Connor,8010,Darkan,32,12.36,227,87.64,259,-3.9
WA,243,O'Connor,7681,Denmark,972,56.35,753,43.65,1725,-4.37
WA,243,O'Connor,7683,Donnybrook,578,38.74,914,61.26,1492,-1.25
WA,243,O'Connor,8015,Dumbleyung,26,12.94,175,87.06,201,-10.1
WA,243,O'Connor,65477,EAV O'Connor PPVC,5,62.5,3,37.5,8,0
WA,243,O'Connor,7687,Elleker,147,34.35,281,65.65,428,-11.84
WA,243,O'Connor,7688,Emu Point,116,34.22,223,65.78,339,-3.43
WA,243,O'Connor,7822,Esperance,272,28.94,668,71.06,940,-6.96
WA,243,O'Connor,32761,Esperance PPVC,1130,25.25,3345,74.75,4475,-10.06
WA,243,O'Connor,8020,Frankland,38,21.47,139,78.53,177,0.48
WA,243,O'Connor,109125,Gibson,13,11.4,101,88.6,114,-24.89
WA,243,O'Connor,8026,Gnowangerup,76,24.2,238,75.8,314,-6.15
WA,243,O'Connor,7692,Greenbushes,147,37.31,247,62.69,394,-15.82
WA,243,O'Connor,32506,Hannans,308,45.03,376,54.97,684,-4.33
WA,243,O'Connor,7835,Hopetoun,135,32.93,275,67.07,410,-4.91
WA,243,O'Connor,8032,Hyden,9,5.49,155,94.51,164,-8.8
WA,243,O'Connor,8034,Jerramungup,28,12.44,197,87.56,225,-8.8
WA,243,O'Connor,7703,Kalgan,104,31.33,228,68.67,332,-11.53
WA,243,O'Connor,7839,Kalgoorlie,368,44.71,455,55.29,823,-8.74
WA,243,O'Connor,7843,Kalgoorlie North,479,43.51,622,56.49,1101,-4.28
WA,243,O'Connor,82736,Kalgoorlie PPVC,2455,41.53,3457,58.47,5912,-7.73
WA,243,O'Connor,7842,Kalgoorlie South,292,47.17,327,52.83,619,-8.45
WA,243,O'Connor,7849,Kambalda West,276,44.37,346,55.63,622,-14.17
WA,243,O'Connor,8038,Katanning,400,27.23,1069,72.77,1469,-11.09
WA,243,O'Connor,8041,Kendenup,146,28.97,358,71.03,504,-9.74
WA,243,O'Connor,7696,King River,237,33.24,476,66.76,713,-6.21
WA,243,O'Connor,7697,Kirup,103,38.01,168,61.99,271,-2.92
WA,243,O'Connor,8042,Kojonup,94,13.84,585,86.16,679,-8.41
WA,243,O'Connor,8043,Kondinin,33,21.85,118,78.15,151,-2.8
WA,243,O'Connor,8046,Kulin,47,16.61,236,83.39,283,-2.64
WA,243,O'Connor,8048,Lake Grace,41,12.93,276,87.07,317,-3.74
WA,243,O'Connor,7855,Leinster,30,40.54,44,59.46,74,-9.96
WA,243,O'Connor,7856,Leonora,57,30.65,129,69.35,186,-13.18
WA,243,O'Connor,7700,Little Grove,342,43.9,437,56.1,779,-2.35
WA,243,O'Connor,7701,Lockyer,647,40.79,939,59.21,1586,-12.07
WA,243,O'Connor,7706,Manjimup,138,35.75,248,64.25,386,-3.41
WA,243,O'Connor,7707,Manjimup East,139,29.32,335,70.68,474,-1.34
WA,243,O'Connor,34357,Manjimup PPVC,1591,36.11,2815,63.89,4406,-4.92
WA,243,O'Connor,8065,Mount Barker,424,37.82,697,62.18,1121,-6.41
WA,243,O'Connor,7645,Mount Clarence,356,46.23,414,53.77,770,-7.91
WA,243,O'Connor,8070,Muradup,14,10.07,125,89.93,139,-5.72
WA,243,O'Connor,7715,Nannup,274,45.59,327,54.41,601,-2.09
WA,243,O'Connor,7716,Napier,35,18.32,156,81.68,191,-11.62
WA,243,O'Connor,8071,Narembeen,38,14.02,233,85.98,271,-3.4
WA,243,O'Connor,8072,Narrikup,64,22.38,222,77.62,286,-10.55
WA,243,O'Connor,8073,Narrogin,180,25.94,514,74.06,694,-9.81
WA,243,O'Connor,82978,Narrogin PPVC,582,26.39,1623,73.61,2205,-6.73
WA,243,O'Connor,8075,Newdegate,17,12.98,114,87.02,131,-2.29
WA,243,O'Connor,7872,Norseman,120,49.59,122,50.41,242,-4.34
WA,243,O'Connor,7717,Northcliffe,123,44.57,153,55.43,276,-2.83
WA,243,O'Connor,7875,Nulsen,195,40.46,287,59.54,482,-7.43
WA,243,O'Connor,8082,Nyabing,7,4.83,138,95.17,145,-16.26
WA,243,O'Connor,8083,Ongerup,24,16.67,120,83.33,144,-1.58
WA,243,O'Connor,119887,Other Mobile Team 1,17,38.64,27,61.36,44,3.08
WA,243,O'Connor,119889,Other Mobile Team 2,55,59.78,37,40.22,92,23.93
WA,243,O'Connor,7720,Pemberton,146,37.15,247,62.85,393,-2.34
WA,243,O'Connor,8086,Pingelly,117,24.27,365,75.73,482,-6.56
WA,243,O'Connor,109150,Pingrup,8,7.69,96,92.31,104,-14.53
WA,243,O'Connor,8090,Porongurup,101,41.06,145,58.94,246,2.17
WA,243,O'Connor,8092,Quairading,95,25.96,271,74.04,366,-1.02
WA,243,O'Connor,7722,Quinninup,23,76.67,7,23.33,30,10.67
WA,243,O'Connor,7880,Ravensthorpe,51,22.27,178,77.73,229,-13
WA,243,O'Connor,7723,Redmond,32,26.89,87,73.11,119,-0.8
WA,243,O'Connor,47363,Remote Mobile Team 1,76,52.78,68,47.22,144,-16.79
WA,243,O'Connor,97681,Remote Mobile Team 2,57,47.11,64,52.89,121,-22.89
WA,243,O'Connor,108964,Remote Mobile Team 3,32,10.22,281,89.78,313,-59.17
WA,243,O'Connor,108965,Remote Mobile Team 4,12,21.05,45,78.95,57,-48.52
WA,243,O'Connor,108966,Remote Mobile Team 5,42,55.26,34,44.74,76,-14.44
WA,243,O'Connor,7725,Scotsdale,364,53.85,312,46.15,676,-3.53
WA,243,O'Connor,34057,Somerville,372,36.43,649,63.57,1021,-10.9
